Simulation,Instance,Vertices,Sparsity,Edges,Size,Density,Method,status,Actual Optimal Coloring,Optimal Coloring,Solution Time,Gap,Complexity
3,15_Vertices_0.2_Sparsity,15,0.2,86,105.0,0.819047619047619,lp,Optimal Feasible,10.0,1.999999999996239,0.03454113006591797,80.0000000000376,15.0
3,15_Vertices_0.2_Sparsity,15,0.2,86,105.0,0.819047619047619,mip,Optimal Feasible,10.0,10.0,4.914226293563843,0.0,15.0
3,15_Vertices_0.2_Sparsity,15,0.2,86,105.0,0.819047619047619,lp,Optimal Feasible,10.0,1.999999999996239,0.03454113006591797,80.0000000000376,15.0
3,15_Vertices_0.2_Sparsity,15,0.2,86,105.0,0.819047619047619,sdp,Optimal Feasible,10.0,2.301492967662144,0.6085093021392822,76.98507032337855,17.41
3,15_Vertices_0.2_Sparsity,15,0.2,86,105.0,0.819047619047619,mip,Optimal Feasible,10.0,10.0,4.914226293563843,0.0,15.0
3,15_Vertices_0.2_Sparsity,15,0.2,86,105.0,0.819047619047619,lp,Optimal Feasible,10.0,1.999999999996239,0.03454113006591797,80.0000000000376,15.0
3,15_Vertices_0.2_Sparsity,15,0.2,86,105.0,0.819047619047619,sdp,Optimal Feasible,10.0,2.301492967662144,0.6085093021392822,76.98507032337855,17.41
3,15_Vertices_0.2_Sparsity,15,0.2,86,105.0,0.819047619047619,qesdp,Optimal Feasible,10.0,12.014285018481987,10.74240779876709,-20.142850184819867,61.21
3,15_Vertices_0.4_Sparsity,15,0.4,64,105.0,0.6095238095238096,mip,Optimal Feasible,9.0,9.0,2.3843696117401123,0.0,13.5
3,15_Vertices_0.4_Sparsity,15,0.4,64,105.0,0.6095238095238096,mip,Optimal Feasible,9.0,9.0,2.3843696117401123,0.0,13.5
3,15_Vertices_0.4_Sparsity,15,0.4,64,105.0,0.6095238095238096,lp,Optimal Feasible,9.0,1.9999999999943299,0.04379630088806152,77.77777777784078,13.5
3,15_Vertices_0.4_Sparsity,15,0.4,64,105.0,0.6095238095238096,mip,Optimal Feasible,9.0,9.0,2.3843696117401123,0.0,13.5
3,15_Vertices_0.4_Sparsity,15,0.4,64,105.0,0.6095238095238096,lp,Optimal Feasible,9.0,1.9999999999943299,0.04379630088806152,77.77777777784078,13.5
3,15_Vertices_0.4_Sparsity,15,0.4,64,105.0,0.6095238095238096,sdp,Optimal Feasible,9.0,2.301406970029651,0.5403265953063965,74.42881144411498,15.91
3,15_Vertices_0.4_Sparsity,15,0.4,64,105.0,0.6095238095238096,mip,Optimal Feasible,9.0,9.0,2.3843696117401123,0.0,13.5
3,15_Vertices_0.4_Sparsity,15,0.4,64,105.0,0.6095238095238096,lp,Optimal Feasible,9.0,1.9999999999943299,0.04379630088806152,77.77777777784078,13.5
3,15_Vertices_0.4_Sparsity,15,0.4,64,105.0,0.6095238095238096,sdp,Optimal Feasible,9.0,2.301406970029651,0.5403265953063965,74.42881144411498,15.91
3,15_Vertices_0.4_Sparsity,15,0.4,64,105.0,0.6095238095238096,qesdp,Optimal Feasible,9.0,10.544050622578682,7.9313154220581055,-17.156118028652028,53.11
3,15_Vertices_0.6_Sparsity,15,0.6,46,105.0,0.4380952380952381,mip,Optimal Feasible,6.0,6.0,0.8784444332122803,0.0,11.55
3,15_Vertices_0.6_Sparsity,15,0.6,46,105.0,0.4380952380952381,mip,Optimal Feasible,6.0,6.0,0.8784444332122803,0.0,11.55
3,15_Vertices_0.6_Sparsity,15,0.6,46,105.0,0.4380952380952381,lp,Optimal Feasible,6.0,1.9999999999673395,0.05087757110595703,66.666666667211,11.55
3,15_Vertices_0.6_Sparsity,15,0.6,46,105.0,0.4380952380952381,mip,Optimal Feasible,6.0,6.0,0.8784444332122803,0.0,11.55
3,15_Vertices_0.6_Sparsity,15,0.6,46,105.0,0.4380952380952381,lp,Optimal Feasible,6.0,1.9999999999673395,0.05087757110595703,66.666666667211,11.55
3,15_Vertices_0.6_Sparsity,15,0.6,46,105.0,0.4380952380952381,sdp,Optimal Feasible,6.0,2.3012620140152267,0.4452824592590332,61.64563309974622,13.96
3,15_Vertices_0.6_Sparsity,15,0.6,46,105.0,0.4380952380952381,mip,Optimal Feasible,6.0,6.0,0.8784444332122803,0.0,11.55
3,15_Vertices_0.6_Sparsity,15,0.6,46,105.0,0.4380952380952381,lp,Optimal Feasible,6.0,1.9999999999673395,0.05087757110595703,66.666666667211,11.55
3,15_Vertices_0.6_Sparsity,15,0.6,46,105.0,0.4380952380952381,sdp,Optimal Feasible,6.0,2.3012620140152267,0.4452824592590332,61.64563309974622,13.96
3,15_Vertices_0.6_Sparsity,15,0.6,46,105.0,0.4380952380952381,qesdp,Optimal Feasible,6.0,7.336998851774798,5.193665504455566,-22.28331419624663,45.91
3,15_Vertices_0.8_Sparsity,15,0.8,20,105.0,0.19047619047619047,mip,Optimal Feasible,3.9999999999999996,3.9999999999999996,0.2340857982635498,0.0,5.4
3,15_Vertices_0.8_Sparsity,15,0.8,20,105.0,0.19047619047619047,mip,Optimal Feasible,3.9999999999999996,3.9999999999999996,0.2340857982635498,0.0,5.4
3,15_Vertices_0.8_Sparsity,15,0.8,20,105.0,0.19047619047619047,lp,Optimal Feasible,3.9999999999999996,1.9999999999372082,0.03768420219421387,50.0000000015698,5.4
3,15_Vertices_0.8_Sparsity,15,0.8,20,105.0,0.19047619047619047,mip,Optimal Feasible,3.9999999999999996,3.9999999999999996,0.2340857982635498,0.0,5.4
3,15_Vertices_0.8_Sparsity,15,0.8,20,105.0,0.19047619047619047,lp,Optimal Feasible,3.9999999999999996,1.9999999999372082,0.03768420219421387,50.0000000015698,5.4
3,15_Vertices_0.8_Sparsity,15,0.8,20,105.0,0.19047619047619047,sdp,Optimal Feasible,3.9999999999999996,2.2936039509366406,0.23175621032714844,42.659901226583976,7.81
3,15_Vertices_0.8_Sparsity,15,0.8,20,105.0,0.19047619047619047,mip,Optimal Feasible,3.9999999999999996,3.9999999999999996,0.2340857982635498,0.0,5.4
3,15_Vertices_0.8_Sparsity,15,0.8,20,105.0,0.19047619047619047,lp,Optimal Feasible,3.9999999999999996,1.9999999999372082,0.03768420219421387,50.0000000015698,5.4
3,15_Vertices_0.8_Sparsity,15,0.8,20,105.0,0.19047619047619047,sdp,Optimal Feasible,3.9999999999999996,2.2936039509366406,0.23175621032714844,42.659901226583976,7.81
3,15_Vertices_0.8_Sparsity,15,0.8,20,105.0,0.19047619047619047,qesdp,Optimal Feasible,3.9999999999999996,4.7033849765452205,2.3116402626037598,-17.584624413630525,31.96
4,15_Vertices_0.2_Sparsity,15,0.2,84,105.0,0.8,mip,Optimal Feasible,12.0,12.0,15.648327350616455,0.0,15.3
4,15_Vertices_0.2_Sparsity,15,0.2,84,105.0,0.8,mip,Optimal Feasible,12.0,12.0,15.648327350616455,0.0,15.3
4,15_Vertices_0.2_Sparsity,15,0.2,84,105.0,0.8,lp,Optimal Feasible,12.0,1.9999999907823534,0.03247356414794922,83.33333341014706,15.3
4,15_Vertices_0.2_Sparsity,15,0.2,84,105.0,0.8,mip,Optimal Feasible,12.0,12.0,15.648327350616455,0.0,15.3
4,15_Vertices_0.2_Sparsity,15,0.2,84,105.0,0.8,lp,Optimal Feasible,12.0,1.9999999907823534,0.03247356414794922,83.33333341014706,15.3
4,15_Vertices_0.2_Sparsity,15,0.2,84,105.0,0.8,sdp,Optimal Feasible,12.0,2.3015081555178614,0.6052060127258301,80.82076537068448,17.71
4,15_Vertices_0.2_Sparsity,15,0.2,84,105.0,0.8,mip,Optimal Feasible,12.0,12.0,15.648327350616455,0.0,15.3
4,15_Vertices_0.2_Sparsity,15,0.2,84,105.0,0.8,lp,Optimal Feasible,12.0,1.9999999907823534,0.03247356414794922,83.33333341014706,15.3
4,15_Vertices_0.2_Sparsity,15,0.2,84,105.0,0.8,sdp,Optimal Feasible,12.0,2.3015081555178614,0.6052060127258301,80.82076537068448,17.71
4,15_Vertices_0.2_Sparsity,15,0.2,84,105.0,0.8,qesdp,Optimal Feasible,12.0,13.37458882485903,12.38787293434143,-11.45490687382525,61.06
4,15_Vertices_0.4_Sparsity,15,0.4,64,105.0,0.6095238095238096,mip,Optimal Feasible,7.0,7.0,3.507845640182495,0.0,12.9
4,15_Vertices_0.4_Sparsity,15,0.4,64,105.0,0.6095238095238096,mip,Optimal Feasible,7.0,7.0,3.507845640182495,0.0,12.9
4,15_Vertices_0.4_Sparsity,15,0.4,64,105.0,0.6095238095238096,lp,Optimal Feasible,7.0,1.999999999528152,0.037122488021850586,71.42857143531212,12.9
4,15_Vertices_0.4_Sparsity,15,0.4,64,105.0,0.6095238095238096,mip,Optimal Feasible,7.0,7.0,3.507845640182495,0.0,12.9
4,15_Vertices_0.4_Sparsity,15,0.4,64,105.0,0.6095238095238096,lp,Optimal Feasible,7.0,1.999999999528152,0.037122488021850586,71.42857143531212,12.9
4,15_Vertices_0.4_Sparsity,15,0.4,64,105.0,0.6095238095238096,sdp,Optimal Feasible,7.0,2.301367007837285,0.5362815856933594,67.12332845946734,15.31
4,15_Vertices_0.4_Sparsity,15,0.4,64,105.0,0.6095238095238096,mip,Optimal Feasible,7.0,7.0,3.507845640182495,0.0,12.9
4,15_Vertices_0.4_Sparsity,15,0.4,64,105.0,0.6095238095238096,lp,Optimal Feasible,7.0,1.999999999528152,0.037122488021850586,71.42857143531212,12.9
4,15_Vertices_0.4_Sparsity,15,0.4,64,105.0,0.6095238095238096,sdp,Optimal Feasible,7.0,2.301367007837285,0.5362815856933594,67.12332845946734,15.31
4,15_Vertices_0.4_Sparsity,15,0.4,64,105.0,0.6095238095238096,qesdp,Optimal Feasible,7.0,7.847711857891804,7.150168180465698,-12.110169398454344,52.51
4,15_Vertices_0.6_Sparsity,15,0.6,41,105.0,0.3904761904761905,mip,Optimal Feasible,6.0,6.0,1.0464437007904053,0.0,9.9
4,15_Vertices_0.6_Sparsity,15,0.6,41,105.0,0.3904761904761905,mip,Optimal Feasible,6.0,6.0,1.0464437007904053,0.0,9.9
4,15_Vertices_0.6_Sparsity,15,0.6,41,105.0,0.3904761904761905,lp,Optimal Feasible,6.0,1.9999999998960771,0.03553414344787598,66.66666666839872,9.9
4,15_Vertices_0.6_Sparsity,15,0.6,41,105.0,0.3904761904761905,mip,Optimal Feasible,6.0,6.0,1.0464437007904053,0.0,9.9
4,15_Vertices_0.6_Sparsity,15,0.6,41,105.0,0.3904761904761905,lp,Optimal Feasible,6.0,1.9999999998960771,0.03553414344787598,66.66666666839872,9.9
4,15_Vertices_0.6_Sparsity,15,0.6,41,105.0,0.3904761904761905,sdp,Optimal Feasible,6.0,2.294381396578203,0.40493321418762207,61.76031005702994,12.31
4,15_Vertices_0.6_Sparsity,15,0.6,41,105.0,0.3904761904761905,mip,Optimal Feasible,6.0,6.0,1.0464437007904053,0.0,9.9
4,15_Vertices_0.6_Sparsity,15,0.6,41,105.0,0.3904761904761905,lp,Optimal Feasible,6.0,1.9999999998960771,0.03553414344787598,66.66666666839872,9.9
4,15_Vertices_0.6_Sparsity,15,0.6,41,105.0,0.3904761904761905,sdp,Optimal Feasible,6.0,2.294381396578203,0.40493321418762207,61.76031005702994,12.31
4,15_Vertices_0.6_Sparsity,15,0.6,41,105.0,0.3904761904761905,qesdp,Optimal Feasible,6.0,6.784356092665011,5.161091566085815,-13.072601544416843,42.61
4,15_Vertices_0.8_Sparsity,15,0.8,24,105.0,0.22857142857142856,mip,Optimal Feasible,5.0,5.0,0.7490684986114502,0.0,7.05
4,15_Vertices_0.8_Sparsity,15,0.8,24,105.0,0.22857142857142856,mip,Optimal Feasible,5.0,5.0,0.7490684986114502,0.0,7.05
4,15_Vertices_0.8_Sparsity,15,0.8,24,105.0,0.22857142857142856,lp,Optimal Feasible,5.0,1.9999999999949365,0.03279542922973633,60.000000000101274,7.05
4,15_Vertices_0.8_Sparsity,15,0.8,24,105.0,0.22857142857142856,mip,Optimal Feasible,5.0,5.0,0.7490684986114502,0.0,7.05
4,15_Vertices_0.8_Sparsity,15,0.8,24,105.0,0.22857142857142856,lp,Optimal Feasible,5.0,1.9999999999949365,0.03279542922973633,60.000000000101274,7.05
4,15_Vertices_0.8_Sparsity,15,0.8,24,105.0,0.22857142857142856,sdp,Optimal Feasible,5.0,2.2940060734152428,0.22182631492614746,54.11987853169514,9.46
4,15_Vertices_0.8_Sparsity,15,0.8,24,105.0,0.22857142857142856,mip,Optimal Feasible,5.0,5.0,0.7490684986114502,0.0,7.05
4,15_Vertices_0.8_Sparsity,15,0.8,24,105.0,0.22857142857142856,lp,Optimal Feasible,5.0,1.9999999999949365,0.03279542922973633,60.000000000101274,7.05
4,15_Vertices_0.8_Sparsity,15,0.8,24,105.0,0.22857142857142856,sdp,Optimal Feasible,5.0,2.2940060734152428,0.22182631492614746,54.11987853169514,9.46
4,15_Vertices_0.8_Sparsity,15,0.8,24,105.0,0.22857142857142856,qesdp,Optimal Feasible,5.0,5.062680696421444,4.424414157867432,-1.2536139284288872,34.66
5,15_Vertices_0.2_Sparsity,15,0.2,87,105.0,0.8285714285714286,mip,Optimal Feasible,13.0,13.0,13.451311826705933,0.0,15.45
5,15_Vertices_0.2_Sparsity,15,0.2,87,105.0,0.8285714285714286,mip,Optimal Feasible,13.0,13.0,13.451311826705933,0.0,15.45
5,15_Vertices_0.2_Sparsity,15,0.2,87,105.0,0.8285714285714286,lp,Optimal Feasible,13.0,1.9999999987884551,0.03139376640319824,84.61538462470419,15.45
5,15_Vertices_0.2_Sparsity,15,0.2,87,105.0,0.8285714285714286,mip,Optimal Feasible,13.0,13.0,13.451311826705933,0.0,15.45
5,15_Vertices_0.2_Sparsity,15,0.2,87,105.0,0.8285714285714286,lp,Optimal Feasible,13.0,1.9999999987884551,0.03139376640319824,84.61538462470419,15.45
5,15_Vertices_0.2_Sparsity,15,0.2,87,105.0,0.8285714285714286,sdp,Optimal Feasible,13.0,2.3015155295928684,0.9723975658416748,82.29603438774717,17.86
5,15_Vertices_0.2_Sparsity,15,0.2,87,105.0,0.8285714285714286,mip,Optimal Feasible,13.0,13.0,13.451311826705933,0.0,15.45
5,15_Vertices_0.2_Sparsity,15,0.2,87,105.0,0.8285714285714286,lp,Optimal Feasible,13.0,1.9999999987884551,0.03139376640319824,84.61538462470419,15.45
