Simulation,Instance,Vertices,Sparsity,Edges,Size,Density,Method,status,Actual Optimal Coloring,Optimal Coloring,Solution Time,Gap,Complexity
1,15_Vertices_0.8_Sparsity,15,0.8,20,105.0,0.19047619047619047,mip,Optimal Feasible,3.0,3.0,0.16946792602539062,0.0,5.7
1,15_Vertices_0.8_Sparsity,15,0.8,20,105.0,0.19047619047619047,lp,Optimal Feasible,3.0,1.99999999930963,0.028333663940429688,33.33333335634567,5.7
1,15_Vertices_0.8_Sparsity,15,0.8,20,105.0,0.19047619047619047,sdp,Optimal Feasible,3.0,2.2936947200297197,0.3279275894165039,23.543509332342673,8.11
1,15_Vertices_0.8_Sparsity,15,0.8,20,105.0,0.19047619047619047,mip,Optimal Feasible,3.0,3.0,0.16946792602539062,0.0,5.7
1,15_Vertices_0.8_Sparsity,15,0.8,20,105.0,0.19047619047619047,lp,Optimal Feasible,3.0,1.99999999930963,0.028333663940429688,33.33333335634567,5.7
1,15_Vertices_0.8_Sparsity,15,0.8,20,105.0,0.19047619047619047,sdp,Optimal Feasible,3.0,2.2936947200297197,0.3279275894165039,23.543509332342673,8.11
1,15_Vertices_0.8_Sparsity,15,0.8,20,105.0,0.19047619047619047,qesdp,Optimal Feasible,3.0,3.953015580398115,3.981835126876831,-31.767186013270504,10.36
2,15_Vertices_0.2_Sparsity,15,0.2,83,105.0,0.7904761904761904,mip,Optimal Feasible,14.0,14.0,5.189670085906982,0.0,15.6
2,15_Vertices_0.2_Sparsity,15,0.2,83,105.0,0.7904761904761904,mip,Optimal Feasible,14.0,14.0,5.189670085906982,0.0,15.6
2,15_Vertices_0.2_Sparsity,15,0.2,83,105.0,0.7904761904761904,lp,Optimal Feasible,14.0,1.9999999991504724,0.04691362380981445,85.71428572035377,15.6
2,15_Vertices_0.2_Sparsity,15,0.2,83,105.0,0.7904761904761904,mip,Optimal Feasible,14.0,14.0,5.189670085906982,0.0,15.6
2,15_Vertices_0.2_Sparsity,15,0.2,83,105.0,0.7904761904761904,lp,Optimal Feasible,14.0,1.9999999991504724,0.04691362380981445,85.71428572035377,15.6
