Reformulation,LowerBound,Beta,Gamma,Theta,Instance,Simulation
['vertex_to_global_color'],2.351678356017981,0.9929374426960215,1.227040739203685,0.15847860538827258,10_Vertices_0.2_Sparsity,1
vertex_unique_color,2.3431999302404636,0.9944278936547741,3.225864433518116,0.45871559633027525,10_Vertices_0.2_Sparsity,1
adjacent_vertex,2.3028956961074183,1.001513110413371,3.4562087228013665,0.5651105651105651,10_Vertices_0.2_Sparsity,1
vertex_to_global_color,2.351678356017981,0.9929374426960215,1.2651085196962493,0.15847860538827258,10_Vertices_0.2_Sparsity,1
"['vertex_to_global_color', 'vertex_unique_color']",2.3667471555506574,0.9902884477882303,3.178768232051032,0.5087881591119334,10_Vertices_0.2_Sparsity,1
"['vertex_to_global_color', 'adjacent_vertex']",8.557258560017825,-0.09796235490485959,4.404940483879391,0.5980317940953823,10_Vertices_0.2_Sparsity,1
"['vertex_to_global_color', 'vertex_unique_color', 'adjacent_vertex']",8.648695339611965,-0.11403633365840636,8.425072351044795,0.7001693958215698,10_Vertices_0.2_Sparsity,1
['vertex_to_global_color'],2.351678356017981,0.9929374426960215,1.227040739203685,0.15847860538827258,10_Vertices_0.2_Sparsity,1
vertex_unique_color,2.3431999302404636,0.9944278936547741,3.225864433518116,0.45871559633027525,10_Vertices_0.2_Sparsity,1
adjacent_vertex,2.3028956961074183,1.001513110413371,3.4562087228013665,0.5651105651105651,10_Vertices_0.2_Sparsity,1
vertex_to_global_color,2.351678356017981,0.9929374426960215,1.2651085196962493,0.15847860538827258,10_Vertices_0.2_Sparsity,1
"['vertex_to_global_color', 'vertex_unique_color']",2.3667471555506574,0.9902884477882303,3.178768232051032,0.5087881591119334,10_Vertices_0.2_Sparsity,1
"['vertex_to_global_color', 'adjacent_vertex']",8.557258560017825,-0.09796235490485959,4.404940483879391,0.5980317940953823,10_Vertices_0.2_Sparsity,1
"['vertex_to_global_color', 'vertex_unique_color', 'adjacent_vertex']",8.648695339611965,-0.11403633365840636,8.425072351044795,0.7001693958215698,10_Vertices_0.2_Sparsity,1
['vertex_to_global_color'],2.351678356017981,0.9929374426960215,1.227040739203685,0.15847860538827258,10_Vertices_0.2_Sparsity,1
vertex_unique_color,2.3447007026302202,0.9875658268517993,2.1337835195653,0.4833512352309345,10_Vertices_0.4_Sparsity,1
adjacent_vertex,2.2999511176324994,1.0042092089945676,2.33777974920697,0.509683995922528,10_Vertices_0.4_Sparsity,1
vertex_to_global_color,2.3614838663141215,0.9813237889251901,1.2897076805000687,0.1721170395869191,10_Vertices_0.4_Sparsity,1
"['vertex_to_global_color', 'vertex_unique_color']",2.3676677202736394,0.9790238738629929,2.9017284699990955,0.533462657613967,10_Vertices_0.4_Sparsity,1
"['vertex_to_global_color', 'adjacent_vertex']",6.132540824324162,-0.421217531569795,3.1622333828460367,0.5550416281221091,10_Vertices_0.4_Sparsity,1
"['vertex_to_global_color', 'vertex_unique_color', 'adjacent_vertex']",6.539879479454464,-0.5727159845543344,7.85048136269855,0.6858262573481385,10_Vertices_0.4_Sparsity,1
['vertex_to_global_color'],2.3614838663141215,0.9813237889251901,1.4579759712612315,0.1721170395869191,10_Vertices_0.4_Sparsity,1
vertex_unique_color,2.3447007026302202,0.9875658268517993,2.1337835195653,0.4833512352309345,10_Vertices_0.4_Sparsity,1
adjacent_vertex,2.2999511176324994,1.0042092089945676,2.33777974920697,0.509683995922528,10_Vertices_0.4_Sparsity,1
vertex_to_global_color,2.3614838663141215,0.9813237889251901,1.2897076805000687,0.1721170395869191,10_Vertices_0.4_Sparsity,1
"['vertex_to_global_color', 'vertex_unique_color']",2.3676677202736394,0.9790238738629929,2.9017284699990955,0.533462657613967,10_Vertices_0.4_Sparsity,1
"['vertex_to_global_color', 'adjacent_vertex']",6.132540824324162,-0.421217531569795,3.1622333828460367,0.5550416281221091,10_Vertices_0.4_Sparsity,1
"['vertex_to_global_color', 'vertex_unique_color', 'adjacent_vertex']",6.539879479454464,-0.5727159845543344,7.85048136269855,0.6858262573481385,10_Vertices_0.4_Sparsity,1
['vertex_to_global_color'],2.3614838663141215,0.9813237889251901,1.4579759712612315,0.1721170395869191,10_Vertices_0.4_Sparsity,1
vertex_unique_color,2.3447007026302202,0.9875658268517993,2.1337835195653,0.4833512352309345,10_Vertices_0.4_Sparsity,1
adjacent_vertex,2.2999511176324994,1.0042092089945676,2.33777974920697,0.509683995922528,10_Vertices_0.4_Sparsity,1
vertex_to_global_color,2.3614838663141215,0.9813237889251901,1.2897076805000687,0.1721170395869191,10_Vertices_0.4_Sparsity,1
"['vertex_to_global_color', 'vertex_unique_color']",2.3676677202736394,0.9790238738629929,2.9017284699990955,0.533462657613967,10_Vertices_0.4_Sparsity,1
"['vertex_to_global_color', 'adjacent_vertex']",6.132540824324162,-0.421217531569795,3.1622333828460367,0.5550416281221091,10_Vertices_0.4_Sparsity,1
"['vertex_to_global_color', 'vertex_unique_color', 'adjacent_vertex']",6.539879479454464,-0.5727159845543344,7.85048136269855,0.6858262573481385,10_Vertices_0.4_Sparsity,1
['vertex_to_global_color'],2.3614838663141215,0.9813237889251901,1.4579759712612315,0.1721170395869191,10_Vertices_0.4_Sparsity,1
vertex_unique_color,2.3447007026302202,0.9875658268517993,2.1337835195653,0.4833512352309345,10_Vertices_0.4_Sparsity,1
adjacent_vertex,2.2999511176324994,1.0042092089945676,2.33777974920697,0.509683995922528,10_Vertices_0.4_Sparsity,1
vertex_to_global_color,2.3614838663141215,0.9813237889251901,1.2897076805000687,0.1721170395869191,10_Vertices_0.4_Sparsity,1
"['vertex_to_global_color', 'vertex_unique_color']",2.3676677202736394,0.9790238738629929,2.9017284699990955,0.533462657613967,10_Vertices_0.4_Sparsity,1
"['vertex_to_global_color', 'adjacent_vertex']",6.132540824324162,-0.421217531569795,3.1622333828460367,0.5550416281221091,10_Vertices_0.4_Sparsity,1
"['vertex_to_global_color', 'vertex_unique_color', 'adjacent_vertex']",6.539879479454464,-0.5727159845543344,7.85048136269855,0.6858262573481385,10_Vertices_0.4_Sparsity,1
['vertex_to_global_color'],2.3614838663141215,0.9813237889251901,1.4579759712612315,0.1721170395869191,10_Vertices_0.4_Sparsity,1
vertex_unique_color,2.3440710078442404,0.980204992610001,2.3825012838694977,0.535077288941736,10_Vertices_0.6_Sparsity,1
adjacent_vertex,2.3059311048272173,1.002781397475211,1.837596460261263,0.48620236530880423,10_Vertices_0.6_Sparsity,1
vertex_to_global_color,2.3650348604751485,0.9677957207689392,1.2968102219818864,0.20366598778004075,10_Vertices_0.6_Sparsity,1
"['vertex_to_global_color', 'vertex_unique_color']",2.393815530647059,0.9507593884583113,3.0531096849673336,0.5844845908607864,10_Vertices_0.6_Sparsity,1
"['vertex_to_global_color', 'adjacent_vertex']",4.955350150103142,-0.5655067284030801,2.476790020167804,0.5458768873403019,10_Vertices_0.6_Sparsity,1
"['vertex_to_global_color', 'vertex_unique_color', 'adjacent_vertex']",4.91189302743588,-0.5397828665680021,5.276268310019623,0.7017543859649122,10_Vertices_0.6_Sparsity,1
['vertex_to_global_color'],2.3650348604751485,0.9677957207689392,1.2773396183421588,0.20366598778004075,10_Vertices_0.6_Sparsity,1
vertex_unique_color,2.3440710078442404,0.980204992610001,2.3825012838694977,0.535077288941736,10_Vertices_0.6_Sparsity,1
adjacent_vertex,2.3059311048272173,1.002781397475211,1.837596460261263,0.48620236530880423,10_Vertices_0.6_Sparsity,1
vertex_to_global_color,2.3650348604751485,0.9677957207689392,1.2968102219818864,0.20366598778004075,10_Vertices_0.6_Sparsity,1
"['vertex_to_global_color', 'vertex_unique_color']",2.393815530647059,0.9507593884583113,3.0531096849673336,0.5844845908607864,10_Vertices_0.6_Sparsity,1
"['vertex_to_global_color', 'adjacent_vertex']",4.955350150103142,-0.5655067284030801,2.476790020167804,0.5458768873403019,10_Vertices_0.6_Sparsity,1
"['vertex_to_global_color', 'vertex_unique_color', 'adjacent_vertex']",4.91189302743588,-0.5397828665680021,5.276268310019623,0.7017543859649122,10_Vertices_0.6_Sparsity,1
['vertex_to_global_color'],2.3650348604751485,0.9677957207689392,1.2773396183421588,0.20366598778004075,10_Vertices_0.6_Sparsity,1
vertex_unique_color,2.3440710078442404,0.980204992610001,2.3825012838694977,0.535077288941736,10_Vertices_0.6_Sparsity,1
adjacent_vertex,2.3059311048272173,1.002781397475211,1.837596460261263,0.48620236530880423,10_Vertices_0.6_Sparsity,1
vertex_to_global_color,2.3650348604751485,0.9677957207689392,1.2968102219818864,0.20366598778004075,10_Vertices_0.6_Sparsity,1
"['vertex_to_global_color', 'vertex_unique_color']",2.393815530647059,0.9507593884583113,3.0531096849673336,0.5844845908607864,10_Vertices_0.6_Sparsity,1
"['vertex_to_global_color', 'adjacent_vertex']",4.955350150103142,-0.5655067284030801,2.476790020167804,0.5458768873403019,10_Vertices_0.6_Sparsity,1
"['vertex_to_global_color', 'vertex_unique_color', 'adjacent_vertex']",4.91189302743588,-0.5397828665680021,5.276268310019623,0.7017543859649122,10_Vertices_0.6_Sparsity,1
['vertex_to_global_color'],2.3650348604751485,0.9677957207689392,1.2773396183421588,0.20366598778004075,10_Vertices_0.6_Sparsity,1
vertex_unique_color,2.3440710078442404,0.980204992610001,2.3825012838694977,0.535077288941736,10_Vertices_0.6_Sparsity,1
adjacent_vertex,2.3059311048272173,1.002781397475211,1.837596460261263,0.48620236530880423,10_Vertices_0.6_Sparsity,1
vertex_to_global_color,2.3650348604751485,0.9677957207689392,1.2968102219818864,0.20366598778004075,10_Vertices_0.6_Sparsity,1
"['vertex_to_global_color', 'vertex_unique_color']",2.393815530647059,0.9507593884583113,3.0531096849673336,0.5844845908607864,10_Vertices_0.6_Sparsity,1
"['vertex_to_global_color', 'adjacent_vertex']",4.955350150103142,-0.5655067284030801,2.476790020167804,0.5458768873403019,10_Vertices_0.6_Sparsity,1
"['vertex_to_global_color', 'vertex_unique_color', 'adjacent_vertex']",4.91189302743588,-0.5397828665680021,5.276268310019623,0.7017543859649122,10_Vertices_0.6_Sparsity,1
['vertex_to_global_color'],2.3650348604751485,0.9677957207689392,1.2773396183421588,0.20366598778004075,10_Vertices_0.6_Sparsity,1
vertex_unique_color,2.343500328801467,0.98020758446836,2.068936783629843,0.5689001264222503,10_Vertices_0.8_Sparsity,1
adjacent_vertex,2.3098970743864276,1.0000917808935905,1.392293087687223,0.43261231281198004,10_Vertices_0.8_Sparsity,1
vertex_to_global_color,2.3682926955821153,0.9655370919968885,1.9114478588003656,0.22675736961451248,10_Vertices_0.8_Sparsity,1
"['vertex_to_global_color', 'vertex_unique_color']",2.3966223735207413,0.9487734513733469,3.024221222136277,0.6172839506172839,10_Vertices_0.8_Sparsity,1
"['vertex_to_global_color', 'adjacent_vertex']",4.473663294340652,-0.28028279248679094,2.1794564376626115,0.5135520684736091,10_Vertices_0.8_Sparsity,1
"['vertex_to_global_color', 'vertex_unique_color', 'adjacent_vertex']",4.324831789074323,-0.19221409388913607,4.398277195696505,0.7037358818418766,10_Vertices_0.8_Sparsity,1
['vertex_to_global_color'],2.3682926955821153,0.9655370919968885,1.2359855143801421,0.22675736961451248,10_Vertices_0.8_Sparsity,1
vertex_unique_color,2.343500328801467,0.98020758446836,2.068936783629843,0.5689001264222503,10_Vertices_0.8_Sparsity,1
adjacent_vertex,2.3098970743864276,1.0000917808935905,1.392293087687223,0.43261231281198004,10_Vertices_0.8_Sparsity,1
vertex_to_global_color,2.3682926955821153,0.9655370919968885,1.9114478588003656,0.22675736961451248,10_Vertices_0.8_Sparsity,1
"['vertex_to_global_color', 'vertex_unique_color']",2.3966223735207413,0.9487734513733469,3.024221222136277,0.6172839506172839,10_Vertices_0.8_Sparsity,1
"['vertex_to_global_color', 'adjacent_vertex']",4.473663294340652,-0.28028279248679094,2.1794564376626115,0.5135520684736091,10_Vertices_0.8_Sparsity,1
"['vertex_to_global_color', 'vertex_unique_color', 'adjacent_vertex']",4.324831789074323,-0.19221409388913607,4.398277195696505,0.7037358818418766,10_Vertices_0.8_Sparsity,1
['vertex_to_global_color'],2.3682926955821153,0.9655370919968885,1.2359855143801421,0.22675736961451248,10_Vertices_0.8_Sparsity,1
vertex_unique_color,2.343500328801467,0.98020758446836,2.068936783629843,0.5689001264222503,10_Vertices_0.8_Sparsity,1
adjacent_vertex,2.3098970743864276,1.0000917808935905,1.392293087687223,0.43261231281198004,10_Vertices_0.8_Sparsity,1
vertex_to_global_color,2.3682926955821153,0.9655370919968885,1.9114478588003656,0.22675736961451248,10_Vertices_0.8_Sparsity,1
"['vertex_to_global_color', 'vertex_unique_color']",2.3966223735207413,0.9487734513733469,3.024221222136277,0.6172839506172839,10_Vertices_0.8_Sparsity,1
"['vertex_to_global_color', 'adjacent_vertex']",4.473663294340652,-0.28028279248679094,2.1794564376626115,0.5135520684736091,10_Vertices_0.8_Sparsity,1
"['vertex_to_global_color', 'vertex_unique_color', 'adjacent_vertex']",4.324831789074323,-0.19221409388913607,4.398277195696505,0.7037358818418766,10_Vertices_0.8_Sparsity,1
['vertex_to_global_color'],2.3682926955821153,0.9655370919968885,1.2359855143801421,0.22675736961451248,10_Vertices_0.8_Sparsity,1
vertex_unique_color,2.343500328801467,0.98020758446836,2.068936783629843,0.5689001264222503,10_Vertices_0.8_Sparsity,1
adjacent_vertex,2.3098970743864276,1.0000917808935905,1.392293087687223,0.43261231281198004,10_Vertices_0.8_Sparsity,1
vertex_to_global_color,2.3682926955821153,0.9655370919968885,1.9114478588003656,0.22675736961451248,10_Vertices_0.8_Sparsity,1
"['vertex_to_global_color', 'vertex_unique_color']",2.3966223735207413,0.9487734513733469,3.024221222136277,0.6172839506172839,10_Vertices_0.8_Sparsity,1
"['vertex_to_global_color', 'adjacent_vertex']",4.473663294340652,-0.28028279248679094,2.1794564376626115,0.5135520684736091,10_Vertices_0.8_Sparsity,1
"['vertex_to_global_color', 'vertex_unique_color', 'adjacent_vertex']",4.324831789074323,-0.19221409388913607,4.398277195696505,0.7037358818418766,10_Vertices_0.8_Sparsity,1
['vertex_to_global_color'],2.3682926955821153,0.9655370919968885,1.2359855143801421,0.22675736961451248,10_Vertices_0.8_Sparsity,1
vertex_unique_color,2.343261218031247,0.9952635171408727,2.0112893563905727,0.44955044955044954,10_Vertices_0.2_Sparsity,2
adjacent_vertex,2.3067363449688356,1.000724430482656,3.3656637840719266,0.5731990704879938,10_Vertices_0.2_Sparsity,2
vertex_to_global_color,2.3513191195579193,0.9940587627293079,1.417756326182704,0.15360983102918588,10_Vertices_0.2_Sparsity,2
"['vertex_to_global_color', 'vertex_unique_color']",2.366439140467069,0.99179813546389,2.869541696464621,0.49954586739327883,10_Vertices_0.2_Sparsity,2
"['vertex_to_global_color', 'adjacent_vertex']",9.474385415033733,-0.07092639686053138,4.596610026362943,0.603882099209202,10_Vertices_0.2_Sparsity,2
"['vertex_to_global_color', 'vertex_unique_color', 'adjacent_vertex']",9.171932326279642,-0.025705976660342883,9.303899551645243,0.7007061379684953,10_Vertices_0.2_Sparsity,2
['vertex_to_global_color'],2.3513191195579193,0.9940587627293079,1.0685911527124274,0.15360983102918588,10_Vertices_0.2_Sparsity,2
vertex_unique_color,2.343261218031247,0.9952635171408727,2.0112893563905727,0.44955044955044954,10_Vertices_0.2_Sparsity,2
adjacent_vertex,2.3067363449688356,1.000724430482656,3.3656637840719266,0.5731990704879938,10_Vertices_0.2_Sparsity,2
vertex_to_global_color,2.3513191195579193,0.9940587627293079,1.417756326182704,0.15360983102918588,10_Vertices_0.2_Sparsity,2
"['vertex_to_global_color', 'vertex_unique_color']",2.366439140467069,0.99179813546389,2.869541696464621,0.49954586739327883,10_Vertices_0.2_Sparsity,2
"['vertex_to_global_color', 'adjacent_vertex']",9.474385415033733,-0.07092639686053138,4.596610026362943,0.603882099209202,10_Vertices_0.2_Sparsity,2
"['vertex_to_global_color', 'vertex_unique_color', 'adjacent_vertex']",9.171932326279642,-0.025705976660342883,9.303899551645243,0.7007061379684953,10_Vertices_0.2_Sparsity,2
['vertex_to_global_color'],2.3513191195579193,0.9940587627293079,1.0685911527124274,0.15360983102918588,10_Vertices_0.2_Sparsity,2
vertex_unique_color,2.343261218031247,0.9952635171408727,2.0112893563905727,0.44955044955044954,10_Vertices_0.2_Sparsity,2
adjacent_vertex,2.3067363449688356,1.000724430482656,3.3656637840719266,0.5731990704879938,10_Vertices_0.2_Sparsity,2
vertex_to_global_color,2.3513191195579193,0.9940587627293079,1.417756326182704,0.15360983102918588,10_Vertices_0.2_Sparsity,2
"['vertex_to_global_color', 'vertex_unique_color']",2.366439140467069,0.99179813546389,2.869541696464621,0.49954586739327883,10_Vertices_0.2_Sparsity,2
"['vertex_to_global_color', 'adjacent_vertex']",9.474385415033733,-0.07092639686053138,4.596610026362943,0.603882099209202,10_Vertices_0.2_Sparsity,2
"['vertex_to_global_color', 'vertex_unique_color', 'adjacent_vertex']",9.171932326279642,-0.025705976660342883,9.303899551645243,0.7007061379684953,10_Vertices_0.2_Sparsity,2
['vertex_to_global_color'],2.3513191195579193,0.9940587627293079,1.0685911527124274,0.15360983102918588,10_Vertices_0.2_Sparsity,2
vertex_unique_color,2.343261218031247,0.9952635171408727,2.0112893563905727,0.44955044955044954,10_Vertices_0.2_Sparsity,2
adjacent_vertex,2.3067363449688356,1.000724430482656,3.3656637840719266,0.5731990704879938,10_Vertices_0.2_Sparsity,2
vertex_to_global_color,2.3513191195579193,0.9940587627293079,1.417756326182704,0.15360983102918588,10_Vertices_0.2_Sparsity,2
"['vertex_to_global_color', 'vertex_unique_color']",2.366439140467069,0.99179813546389,2.869541696464621,0.49954586739327883,10_Vertices_0.2_Sparsity,2
"['vertex_to_global_color', 'adjacent_vertex']",9.474385415033733,-0.07092639686053138,4.596610026362943,0.603882099209202,10_Vertices_0.2_Sparsity,2
"['vertex_to_global_color', 'vertex_unique_color', 'adjacent_vertex']",9.171932326279642,-0.025705976660342883,9.303899551645243,0.7007061379684953,10_Vertices_0.2_Sparsity,2
['vertex_to_global_color'],2.3513191195579193,0.9940587627293079,1.0685911527124274,0.15360983102918588,10_Vertices_0.2_Sparsity,2
vertex_unique_color,2.344800292063764,0.9909368516400586,2.214131818890065,0.47318611987381703,10_Vertices_0.4_Sparsity,2
adjacent_vertex,2.299776182978435,1.003143038023813,2.5594512113217887,0.5322128851540616,10_Vertices_0.4_Sparsity,2
vertex_to_global_color,2.3609263279571304,0.9865650294375916,1.259207818653657,0.16638935108153077,10_Vertices_0.4_Sparsity,2
"['vertex_to_global_color', 'vertex_unique_color']",2.3672702718665724,0.9848451650507144,2.650207662839366,0.5233111322549953,10_Vertices_0.4_Sparsity,2
"['vertex_to_global_color', 'adjacent_vertex']",6.985734281047624,-0.2672358566056357,3.5368742578672783,0.5721605465414176,10_Vertices_0.4_Sparsity,2
"['vertex_to_global_color', 'vertex_unique_color', 'adjacent_vertex']",7.5214951796229546,-0.4124824260101406,6.980348594178993,0.6909315237507712,10_Vertices_0.4_Sparsity,2
['vertex_to_global_color'],2.3609263279571304,0.9865650294375916,1.6900719432191234,0.16638935108153077,10_Vertices_0.4_Sparsity,2
vertex_unique_color,2.344800292063764,0.9909368516400586,2.214131818890065,0.47318611987381703,10_Vertices_0.4_Sparsity,2
adjacent_vertex,2.299776182978435,1.003143038023813,2.5594512113217887,0.5322128851540616,10_Vertices_0.4_Sparsity,2
vertex_to_global_color,2.3609263279571304,0.9865650294375916,1.259207818653657,0.16638935108153077,10_Vertices_0.4_Sparsity,2
"['vertex_to_global_color', 'vertex_unique_color']",2.3672702718665724,0.9848451650507144,2.650207662839366,0.5233111322549953,10_Vertices_0.4_Sparsity,2
"['vertex_to_global_color', 'adjacent_vertex']",6.985734281047624,-0.2672358566056357,3.5368742578672783,0.5721605465414176,10_Vertices_0.4_Sparsity,2
"['vertex_to_global_color', 'vertex_unique_color', 'adjacent_vertex']",7.5214951796229546,-0.4124824260101406,6.980348594178993,0.6909315237507712,10_Vertices_0.4_Sparsity,2
['vertex_to_global_color'],2.3609263279571304,0.9865650294375916,1.6900719432191234,0.16638935108153077,10_Vertices_0.4_Sparsity,2
vertex_unique_color,2.344800292063764,0.9909368516400586,2.214131818890065,0.47318611987381703,10_Vertices_0.4_Sparsity,2
adjacent_vertex,2.299776182978435,1.003143038023813,2.5594512113217887,0.5322128851540616,10_Vertices_0.4_Sparsity,2
vertex_to_global_color,2.3609263279571304,0.9865650294375916,1.259207818653657,0.16638935108153077,10_Vertices_0.4_Sparsity,2
"['vertex_to_global_color', 'vertex_unique_color']",2.3672702718665724,0.9848451650507144,2.650207662839366,0.5233111322549953,10_Vertices_0.4_Sparsity,2
"['vertex_to_global_color', 'adjacent_vertex']",6.985734281047624,-0.2672358566056357,3.5368742578672783,0.5721605465414176,10_Vertices_0.4_Sparsity,2
"['vertex_to_global_color', 'vertex_unique_color', 'adjacent_vertex']",7.5214951796229546,-0.4124824260101406,6.980348594178993,0.6909315237507712,10_Vertices_0.4_Sparsity,2
['vertex_to_global_color'],2.3609263279571304,0.9865650294375916,1.6900719432191234,0.16638935108153077,10_Vertices_0.4_Sparsity,2
vertex_unique_color,2.344800292063764,0.9909368516400586,2.214131818890065,0.47318611987381703,10_Vertices_0.4_Sparsity,2
adjacent_vertex,2.299776182978435,1.003143038023813,2.5594512113217887,0.5322128851540616,10_Vertices_0.4_Sparsity,2
vertex_to_global_color,2.3609263279571304,0.9865650294375916,1.259207818653657,0.16638935108153077,10_Vertices_0.4_Sparsity,2
"['vertex_to_global_color', 'vertex_unique_color']",2.3672702718665724,0.9848451650507144,2.650207662839366,0.5233111322549953,10_Vertices_0.4_Sparsity,2
"['vertex_to_global_color', 'adjacent_vertex']",6.985734281047624,-0.2672358566056357,3.5368742578672783,0.5721605465414176,10_Vertices_0.4_Sparsity,2
"['vertex_to_global_color', 'vertex_unique_color', 'adjacent_vertex']",7.5214951796229546,-0.4124824260101406,6.980348594178993,0.6909315237507712,10_Vertices_0.4_Sparsity,2
['vertex_to_global_color'],2.3609263279571304,0.9865650294375916,1.6900719432191234,0.16638935108153077,10_Vertices_0.4_Sparsity,2
vertex_unique_color,2.343974304844862,0.9802053961273779,1.93432185494887,0.5415162454873647,10_Vertices_0.6_Sparsity,2
adjacent_vertex,2.306114137508304,1.0026149157563007,1.678369317966686,0.49934296977660975,10_Vertices_0.6_Sparsity,2
vertex_to_global_color,2.365584208361661,0.9674144448160976,0.9984738204875037,0.2079002079002079,10_Vertices_0.6_Sparsity,2
"['vertex_to_global_color', 'vertex_unique_color']",2.3942887811703453,0.9504241425261519,2.235095721163508,0.5907626208378088,10_Vertices_0.6_Sparsity,2
"['vertex_to_global_color', 'adjacent_vertex']",5.027985425769735,-0.6084669244129078,2.096883273480301,0.5574912891986062,10_Vertices_0.6_Sparsity,2
"['vertex_to_global_color', 'vertex_unique_color', 'adjacent_vertex']",4.807108957141973,-0.47772963750975417,5.1459714977238376,0.7093821510297483,10_Vertices_0.6_Sparsity,2
['vertex_to_global_color'],2.365584208361661,0.9674144448160976,0.960467873047495,0.2079002079002079,10_Vertices_0.6_Sparsity,2
vertex_unique_color,2.343974304844862,0.9802053961273779,1.93432185494887,0.5415162454873647,10_Vertices_0.6_Sparsity,2
adjacent_vertex,2.306114137508304,1.0026149157563007,1.678369317966686,0.49934296977660975,10_Vertices_0.6_Sparsity,2
vertex_to_global_color,2.365584208361661,0.9674144448160976,0.9984738204875037,0.2079002079002079,10_Vertices_0.6_Sparsity,2
"['vertex_to_global_color', 'vertex_unique_color']",2.3942887811703453,0.9504241425261519,2.235095721163508,0.5907626208378088,10_Vertices_0.6_Sparsity,2
"['vertex_to_global_color', 'adjacent_vertex']",5.027985425769735,-0.6084669244129078,2.096883273480301,0.5574912891986062,10_Vertices_0.6_Sparsity,2
"['vertex_to_global_color', 'vertex_unique_color', 'adjacent_vertex']",4.807108957141973,-0.47772963750975417,5.1459714977238376,0.7093821510297483,10_Vertices_0.6_Sparsity,2
['vertex_to_global_color'],2.365584208361661,0.9674144448160976,0.960467873047495,0.2079002079002079,10_Vertices_0.6_Sparsity,2
vertex_unique_color,2.343974304844862,0.9802053961273779,1.93432185494887,0.5415162454873647,10_Vertices_0.6_Sparsity,2
adjacent_vertex,2.306114137508304,1.0026149157563007,1.678369317966686,0.49934296977660975,10_Vertices_0.6_Sparsity,2
vertex_to_global_color,2.365584208361661,0.9674144448160976,0.9984738204875037,0.2079002079002079,10_Vertices_0.6_Sparsity,2
"['vertex_to_global_color', 'vertex_unique_color']",2.3942887811703453,0.9504241425261519,2.235095721163508,0.5907626208378088,10_Vertices_0.6_Sparsity,2
"['vertex_to_global_color', 'adjacent_vertex']",5.027985425769735,-0.6084669244129078,2.096883273480301,0.5574912891986062,10_Vertices_0.6_Sparsity,2
"['vertex_to_global_color', 'vertex_unique_color', 'adjacent_vertex']",4.807108957141973,-0.47772963750975417,5.1459714977238376,0.7093821510297483,10_Vertices_0.6_Sparsity,2
['vertex_to_global_color'],2.365584208361661,0.9674144448160976,0.960467873047495,0.2079002079002079,10_Vertices_0.6_Sparsity,2
vertex_unique_color,2.343974304844862,0.9802053961273779,1.93432185494887,0.5415162454873647,10_Vertices_0.6_Sparsity,2
adjacent_vertex,2.306114137508304,1.0026149157563007,1.678369317966686,0.49934296977660975,10_Vertices_0.6_Sparsity,2
vertex_to_global_color,2.365584208361661,0.9674144448160976,0.9984738204875037,0.2079002079002079,10_Vertices_0.6_Sparsity,2
"['vertex_to_global_color', 'vertex_unique_color']",2.3942887811703453,0.9504241425261519,2.235095721163508,0.5907626208378088,10_Vertices_0.6_Sparsity,2
"['vertex_to_global_color', 'adjacent_vertex']",5.027985425769735,-0.6084669244129078,2.096883273480301,0.5574912891986062,10_Vertices_0.6_Sparsity,2
