Simulation,Instance,Vertices,Sparsity,Edges,Size,Density,Method,status,Actual Optimal Coloring,Optimal Coloring,Solution Time,Gap,Complexity
3,10_Vertices_0.8_Sparsity,10,0.8,11,45.0,0.24444444444444444,sdp,Optimal Feasible,4.0,2.31005217930753,0.05137228965759277,42.24869551731175,3.41
3,10_Vertices_0.8_Sparsity,10,0.8,11,45.0,0.24444444444444444,mip,Optimal Feasible,4.0,4.0,0.09398889541625977,0.0,2.3
3,10_Vertices_0.8_Sparsity,10,0.8,11,45.0,0.24444444444444444,lp,Optimal Feasible,4.0,1.9999999957152288,0.025603532791137695,50.00000010711928,2.3
3,10_Vertices_0.8_Sparsity,10,0.8,11,45.0,0.24444444444444444,sdp,Optimal Feasible,4.0,2.31005217930753,0.05137228965759277,42.24869551731175,3.41
3,10_Vertices_0.8_Sparsity,10,0.8,11,45.0,0.24444444444444444,qesdp,Optimal Feasible,4.0,4.631726945092091,0.12277603149414062,-15.79317362730228,4.41
4,10_Vertices_0.2_Sparsity,10,0.2,34,45.0,0.7555555555555555,mip,Optimal Feasible,9.0,9.0,0.31038737297058105,0.0,4.5
4,10_Vertices_0.2_Sparsity,10,0.2,34,45.0,0.7555555555555555,mip,Optimal Feasible,9.0,9.0,0.31038737297058105,0.0,4.5
4,10_Vertices_0.2_Sparsity,10,0.2,34,45.0,0.7555555555555555,lp,Optimal Feasible,9.0,1.9999999954637628,0.027118921279907227,77.77777782818042,4.5
4,10_Vertices_0.2_Sparsity,10,0.2,34,45.0,0.7555555555555555,mip,Optimal Feasible,9.0,9.0,0.31038737297058105,0.0,4.5
4,10_Vertices_0.2_Sparsity,10,0.2,34,45.0,0.7555555555555555,lp,Optimal Feasible,9.0,1.9999999954637628,0.027118921279907227,77.77777782818042,4.5
4,10_Vertices_0.2_Sparsity,10,0.2,34,45.0,0.7555555555555555,sdp,Optimal Feasible,9.0,2.311618285366088,0.08496642112731934,74.31535238482125,5.61
4,10_Vertices_0.2_Sparsity,10,0.2,34,45.0,0.7555555555555555,mip,Optimal Feasible,9.0,9.0,0.31038737297058105,0.0,4.5
4,10_Vertices_0.2_Sparsity,10,0.2,34,45.0,0.7555555555555555,lp,Optimal Feasible,9.0,1.9999999954637628,0.027118921279907227,77.77777782818042,4.5
4,10_Vertices_0.2_Sparsity,10,0.2,34,45.0,0.7555555555555555,sdp,Optimal Feasible,9.0,2.311618285366088,0.08496642112731934,74.31535238482125,5.61
4,10_Vertices_0.2_Sparsity,10,0.2,34,45.0,0.7555555555555555,qesdp,Optimal Feasible,9.0,9.46989475836321,0.9492926597595215,-5.221052870702339,6.61
4,10_Vertices_0.4_Sparsity,10,0.4,28,45.0,0.6222222222222222,mip,Optimal Feasible,6.0,6.0,0.23775887489318848,0.0,3.9
4,10_Vertices_0.4_Sparsity,10,0.4,28,45.0,0.6222222222222222,mip,Optimal Feasible,6.0,6.0,0.23775887489318848,0.0,3.9
4,10_Vertices_0.4_Sparsity,10,0.4,28,45.0,0.6222222222222222,lp,Optimal Feasible,6.0,1.9999999890224307,0.017930984497070312,66.66666684962615,3.9
4,10_Vertices_0.4_Sparsity,10,0.4,28,45.0,0.6222222222222222,mip,Optimal Feasible,6.0,6.0,0.23775887489318848,0.0,3.9
4,10_Vertices_0.4_Sparsity,10,0.4,28,45.0,0.6222222222222222,lp,Optimal Feasible,6.0,1.9999999890224307,0.017930984497070312,66.66666684962615,3.9
4,10_Vertices_0.4_Sparsity,10,0.4,28,45.0,0.6222222222222222,sdp,Optimal Feasible,6.0,2.3113696883038894,0.08224248886108398,61.477171861601846,5.01
4,10_Vertices_0.4_Sparsity,10,0.4,28,45.0,0.6222222222222222,mip,Optimal Feasible,6.0,6.0,0.23775887489318848,0.0,3.9
4,10_Vertices_0.4_Sparsity,10,0.4,28,45.0,0.6222222222222222,lp,Optimal Feasible,6.0,1.9999999890224307,0.017930984497070312,66.66666684962615,3.9
4,10_Vertices_0.4_Sparsity,10,0.4,28,45.0,0.6222222222222222,sdp,Optimal Feasible,6.0,2.3113696883038894,0.08224248886108398,61.477171861601846,5.01
4,10_Vertices_0.4_Sparsity,10,0.4,28,45.0,0.6222222222222222,qesdp,Optimal Feasible,6.0,7.558145364020298,0.6046371459960938,-25.9690894003383,6.01
4,10_Vertices_0.6_Sparsity,10,0.6,20,45.0,0.4444444444444444,mip,Optimal Feasible,5.0,5.0,0.19864583015441895,0.0,3.1
4,10_Vertices_0.6_Sparsity,10,0.6,20,45.0,0.4444444444444444,mip,Optimal Feasible,5.0,5.0,0.19864583015441895,0.0,3.1
4,10_Vertices_0.6_Sparsity,10,0.6,20,45.0,0.4444444444444444,lp,Optimal Feasible,5.0,1.9999999978546754,0.014640331268310547,60.0000000429065,3.1
4,10_Vertices_0.6_Sparsity,10,0.6,20,45.0,0.4444444444444444,mip,Optimal Feasible,5.0,5.0,0.19864583015441895,0.0,3.1
4,10_Vertices_0.6_Sparsity,10,0.6,20,45.0,0.4444444444444444,lp,Optimal Feasible,5.0,1.9999999978546754,0.014640331268310547,60.0000000429065,3.1
4,10_Vertices_0.6_Sparsity,10,0.6,20,45.0,0.4444444444444444,sdp,Optimal Feasible,5.0,2.3108849745415605,0.06218600273132324,53.78230050916879,4.21
4,10_Vertices_0.6_Sparsity,10,0.6,20,45.0,0.4444444444444444,mip,Optimal Feasible,5.0,5.0,0.19864583015441895,0.0,3.1
4,10_Vertices_0.6_Sparsity,10,0.6,20,45.0,0.4444444444444444,lp,Optimal Feasible,5.0,1.9999999978546754,0.014640331268310547,60.0000000429065,3.1
4,10_Vertices_0.6_Sparsity,10,0.6,20,45.0,0.4444444444444444,sdp,Optimal Feasible,5.0,2.3108849745415605,0.06218600273132324,53.78230050916879,4.21
4,10_Vertices_0.6_Sparsity,10,0.6,20,45.0,0.4444444444444444,qesdp,Optimal Feasible,5.0,5.7543884812843995,0.22104239463806152,-15.087769625687992,5.21
4,10_Vertices_0.8_Sparsity,10,0.8,10,45.0,0.2222222222222222,mip,Optimal Feasible,4.0,4.0,0.0850532054901123,0.0,1.9
4,10_Vertices_0.8_Sparsity,10,0.8,10,45.0,0.2222222222222222,mip,Optimal Feasible,4.0,4.0,0.0850532054901123,0.0,1.9
4,10_Vertices_0.8_Sparsity,10,0.8,10,45.0,0.2222222222222222,lp,Optimal Feasible,4.0,1.9999999731331295,0.01933741569519043,50.00000067167176,1.9
4,10_Vertices_0.8_Sparsity,10,0.8,10,45.0,0.2222222222222222,mip,Optimal Feasible,4.0,4.0,0.0850532054901123,0.0,1.9
4,10_Vertices_0.8_Sparsity,10,0.8,10,45.0,0.2222222222222222,lp,Optimal Feasible,4.0,1.9999999731331295,0.01933741569519043,50.00000067167176,1.9
4,10_Vertices_0.8_Sparsity,10,0.8,10,45.0,0.2222222222222222,sdp,Optimal Feasible,4.0,2.309362446767232,0.06108450889587402,42.2659388308192,3.01
4,10_Vertices_0.8_Sparsity,10,0.8,10,45.0,0.2222222222222222,mip,Optimal Feasible,4.0,4.0,0.0850532054901123,0.0,1.9
4,10_Vertices_0.8_Sparsity,10,0.8,10,45.0,0.2222222222222222,lp,Optimal Feasible,4.0,1.9999999731331295,0.01933741569519043,50.00000067167176,1.9
4,10_Vertices_0.8_Sparsity,10,0.8,10,45.0,0.2222222222222222,sdp,Optimal Feasible,4.0,2.309362446767232,0.06108450889587402,42.2659388308192,3.01
4,10_Vertices_0.8_Sparsity,10,0.8,10,45.0,0.2222222222222222,qesdp,Optimal Feasible,4.0,4.8011805104340715,0.29790520668029785,-20.029512760851787,4.01
5,10_Vertices_0.2_Sparsity,10,0.2,37,45.0,0.8222222222222222,mip,Optimal Feasible,9.0,9.0,0.2994046211242676,0.0,4.5
5,10_Vertices_0.2_Sparsity,10,0.2,37,45.0,0.8222222222222222,mip,Optimal Feasible,9.0,9.0,0.2994046211242676,0.0,4.5
5,10_Vertices_0.2_Sparsity,10,0.2,37,45.0,0.8222222222222222,lp,Optimal Feasible,9.0,1.9999999926909682,0.033466339111328125,77.77777785898924,4.5
5,10_Vertices_0.2_Sparsity,10,0.2,37,45.0,0.8222222222222222,mip,Optimal Feasible,9.0,9.0,0.2994046211242676,0.0,4.5
5,10_Vertices_0.2_Sparsity,10,0.2,37,45.0,0.8222222222222222,lp,Optimal Feasible,9.0,1.9999999926909682,0.033466339111328125,77.77777785898924,4.5
5,10_Vertices_0.2_Sparsity,10,0.2,37,45.0,0.8222222222222222,sdp,Optimal Feasible,9.0,2.3116182853660847,0.09161210060119629,74.31535238482128,5.61
5,10_Vertices_0.2_Sparsity,10,0.2,37,45.0,0.8222222222222222,mip,Optimal Feasible,9.0,9.0,0.2994046211242676,0.0,4.5
5,10_Vertices_0.2_Sparsity,10,0.2,37,45.0,0.8222222222222222,lp,Optimal Feasible,9.0,1.9999999926909682,0.033466339111328125,77.77777785898924,4.5
