Simulation,Instance,Vertices,Sparsity,Edges,Size,Density,Method,status,Actual Optimal Coloring,Optimal Coloring,Solution Time,Gap,Complexity
2,10_Vertices_0.8_Sparsity,10,0.8,10,45.0,0.2222222222222222,lp,Optimal Feasible,3.0,1.9999999998558118,0.015590190887451172,33.33333333813961,1.8
2,10_Vertices_0.8_Sparsity,10,0.8,10,45.0,0.2222222222222222,mip,Optimal Feasible,3.0,3.0,0.05354809761047363,0.0,1.8
2,10_Vertices_0.8_Sparsity,10,0.8,10,45.0,0.2222222222222222,lp,Optimal Feasible,3.0,1.9999999998558118,0.015590190887451172,33.33333333813961,1.8
2,10_Vertices_0.8_Sparsity,10,0.8,10,45.0,0.2222222222222222,sdp,Optimal Feasible,3.0,2.3091401227207347,0.052732229232788086,23.02866257597551,2.91
2,10_Vertices_0.8_Sparsity,10,0.8,10,45.0,0.2222222222222222,mip,Optimal Feasible,3.0,3.0,0.05354809761047363,0.0,1.8
2,10_Vertices_0.8_Sparsity,10,0.8,10,45.0,0.2222222222222222,lp,Optimal Feasible,3.0,1.9999999998558118,0.015590190887451172,33.33333333813961,1.8
2,10_Vertices_0.8_Sparsity,10,0.8,10,45.0,0.2222222222222222,sdp,Optimal Feasible,3.0,2.3091401227207347,0.052732229232788086,23.02866257597551,2.91
2,10_Vertices_0.8_Sparsity,10,0.8,10,45.0,0.2222222222222222,qesdp,Optimal Feasible,3.0,3.5647646610346873,0.2755441665649414,-18.825488701156242,10.41
3,10_Vertices_0.2_Sparsity,10,0.2,33,45.0,0.7333333333333333,mip,Optimal Feasible,7.0,7.0,0.18417906761169434,0.0,4.3
3,10_Vertices_0.2_Sparsity,10,0.2,33,45.0,0.7333333333333333,mip,Optimal Feasible,7.0,7.0,0.18417906761169434,0.0,4.3
3,10_Vertices_0.2_Sparsity,10,0.2,33,45.0,0.7333333333333333,lp,Optimal Feasible,7.0,1.9999999901234606,0.015848159790039062,71.42857156966485,4.3
3,10_Vertices_0.2_Sparsity,10,0.2,33,45.0,0.7333333333333333,mip,Optimal Feasible,7.0,7.0,0.18417906761169434,0.0,4.3
3,10_Vertices_0.2_Sparsity,10,0.2,33,45.0,0.7333333333333333,lp,Optimal Feasible,7.0,1.9999999901234606,0.015848159790039062,71.42857156966485,4.3
3,10_Vertices_0.2_Sparsity,10,0.2,33,45.0,0.7333333333333333,sdp,Optimal Feasible,7.0,2.3115432593561724,0.07748842239379883,66.97795343776896,5.41
3,10_Vertices_0.2_Sparsity,10,0.2,33,45.0,0.7333333333333333,mip,Optimal Feasible,7.0,7.0,0.18417906761169434,0.0,4.3
3,10_Vertices_0.2_Sparsity,10,0.2,33,45.0,0.7333333333333333,lp,Optimal Feasible,7.0,1.9999999901234606,0.015848159790039062,71.42857156966485,4.3
3,10_Vertices_0.2_Sparsity,10,0.2,33,45.0,0.7333333333333333,sdp,Optimal Feasible,7.0,2.3115432593561724,0.07748842239379883,66.97795343776896,5.41
